log2FoldChange	padj
Niben101Scf02187g00008	-8.07150757116086	4.95463370885991e-08
Niben101Scf02819g00005	5.42972978034433	1.16788052238044e-38
Niben101Scf01061g07011	8.06658950407158	1.9056275620681e-07
Niben101Scf06757g00019	2.71877387909989	1.46960263432172e-38
Niben101Scf02406g04030	8.06619102805898	1.04670082659632e-09
Niben101Scf29588g00003	-3.98444447347965	1.57448337462571e-38
Niben101Scf01322g03005	4.51960452202749	1.63789223819752e-38
Niben101Scf02011g08001	8.06255192917862	2.3785235942725e-08
Niben101Scf03444g04026	3.70602111305324	1.77588824937832e-38
Niben101Scf09458g00011	8.05600422262285	3.35600252332397e-18
Niben101Scf00635g03003	8.03798479024601	2.80542957026474e-05
Niben101Scf13308g00004	5.15606289273703	2.00463763641559e-38
Niben101Scf06529g06013	-8.0306454775719	4.1130110448811e-05
Niben101Scf11214g00007	3.42777067913566	2.11270202769213e-38
Niben101Ctg14168g00004	4.27505001602826	2.79284996624676e-38
Niben101Scf07355g01004	-8.01920010321679	2.26416775226713e-06
Niben101Scf13776g00011	5.53855314057287	3.51205954477586e-38
Niben101Scf02772g07005	8.01807610043318	1.20916639791733e-08
Niben101Scf10412g02017	3.93355501065501	5.2051049287449e-38
Niben101Scf05767g01004	-8.01736338392024	4.1174637633869e-09
Niben101Scf08613g02006	-4.13415476963295	5.25513813546287e-38
Niben101Scf07000g01005	-4.82087789538524	5.31460898229001e-38
Niben101Scf09960g00002	8.0081602950482	1.57098788062841e-08
Niben101Scf05368g06017	3.93609756479513	8.74928923423882e-38
Niben101Scf05923g05004	-8.00711391934186	0.000240659499577764
Niben101Scf06902g02019	4.22897493891384	1.04143880092615e-37
Niben101Scf02486g01010	7.98798596047207	1.31411396057985e-07
Niben101Scf10067g02017	6.27494740712312	1.26183323607736e-37
Niben101Scf00560g12013	-7.9743380873778	1.4610531989481e-10
Niben101Scf02128g00028	-4.49868623739831	1.36111281307911e-37
Niben101Scf04621g00006	7.97126610850319	3.46386554732965e-31
Niben101Scf15244g00001	3.00659168889747	1.63946390263121e-37
Niben101Scf06926g00003	5.32417197781599	2.39432768208707e-37
Niben101Scf01061g01028	5.5161038822396	2.83615940322853e-37
Niben101Scf03068g00024	-3.60191435836128	3.20059207938684e-37
Niben101Scf08855g02005	7.96021798030192	1.88441659724777e-07
Niben101Scf02408g02009	-4.34411972657128	9.05924316397187e-37
Niben101Scf04563g02002	7.95705464225285	6.58301457200903e-08
Niben101Scf00222g01002	7.95137397029305	1.01541524345613e-07
Niben101Scf07242g07006	3.78785386615692	1.15223836413443e-36
Niben101Scf01397g00020	2.50089022818442	1.96334163186273e-36
Niben101Scf05437g03009	-7.94589229042007	2.46914514358027e-07
Niben101Scf01765g03016	-7.94085527408549	2.53801749715472e-05
Niben101Scf08566g08014	4.78505257622596	2.07497053661507e-36
Niben101Scf00712g02011	7.94035053100764	6.74958628242427e-18
Niben101Scf02819g00006	5.84588894871959	2.116534312017e-36
Niben101Scf27305g00003	-7.93414583702551	1.83138565088749e-07
Niben101Scf09372g04009	-4.22909211814183	3.44097132038001e-36
Niben101Scf22432g00001	6.51959165694102	3.44097132038001e-36
Niben101Scf04287g02001	7.93202713083275	1.56172151437447e-08
Niben101Scf02909g03002	7.92134968989624	1.25915073202985e-07
Niben101Scf04592g00020	5.59492224578778	3.86640960167475e-36
Niben101Scf01435g03002	4.03974254903779	3.87826224529401e-36
Niben101Scf10842g00003	7.91653944651337	2.95993182708848e-08
Niben101Scf01861g00002	3.04308764149781	4.12870395922811e-36
Niben101Scf02763g03011	7.91153531567601	2.44649837064521e-27
Niben101Scf00165g04007	7.91128830656234	4.36563261930807e-10
Niben101Scf01486g02004	-4.17401648811989	4.32457485275844e-36
Niben101Scf03226g03006	7.90637909609516	1.19177977305774e-21
Niben101Scf05269g03023	-7.90173197543873	1.70099502533456e-06
Niben101Scf05368g06016	3.74485820496854	4.61657105219618e-36
Niben101Scf03029g01012	4.44427168749787	6.79893967661111e-36
Niben101Scf07201g01003	7.89968366559328	4.86056186807896e-08
Niben101Scf01479g01006	7.89822089225419	3.20363931276795e-07
Niben101Scf11922g01017	5.32003905367359	9.55184447224924e-36
Niben101Scf02188g02013	-4.87723062525261	2.04002172734167e-35
Niben101Scf22230g00002	-7.89654454320133	2.67937618661437e-05
Niben101Ctg14686g00002	7.87310561635618	0.00773079088187205
Niben101Scf04626g00009	7.03196452633691	2.19637565359774e-35
Niben101Scf01596g09001	-6.0284037688481	2.89812229020662e-35
Niben101Scf06245g01017	7.84789276794139	2.12469224764392e-22
Niben101Scf02257g01007	-3.33735681662199	3.54040818264114e-35
Niben101Scf00942g00003	-4.93096108458492	3.85579882148297e-35
Niben101Scf02299g02001	7.82947605742233	3.06962392775208e-08
Niben101Scf00687g02005	3.49656383256651	3.9692643455961e-35
Niben101Scf15739g02006	-7.81920775127674	2.73315916001153e-05
Niben101Scf00047g02014	-3.2038622670215	6.44558263162474e-35
Niben101Scf13141g02012	7.81905947031112	2.56171256081044e-08
Niben101Scf01374g03024	-7.81555685353549	9.12249254724335e-07
Niben101Scf05711g00021	4.11716701942676	6.83332048686239e-35
Niben101Scf06256g01001	2.54074142305335	7.57437395666747e-35
Niben101Scf13183g00016	7.809143448768	5.98660825479088e-09
Niben101Scf09436g01004	-4.17714342637565	9.31083917197973e-35
Niben101Scf01450g00005	3.49569950717311	1.1682986781505e-34
Niben101Scf04230g02003	7.78877044196757	1.10047151673503e-08
Niben101Scf04296g00015	5.17459811512695	1.56119467108798e-34
Niben101Scf08940g01010	7.78664926380931	5.90716766618037e-09
Niben101Scf08998g00004	-7.78458690860215	0.000620323648134403
Niben101Scf35444g00004	4.52605705798319	1.7170417734141e-34
Niben101Scf06684g03003	5.19413948004376	2.05680055777163e-34
Niben101Scf11782g01001	-7.78286221786164	4.89667112887638e-08
Niben101Scf02793g15017	7.74889070178267	1.24529702432052e-05
Niben101Scf08273g02004	6.75936363158267	2.33307885306438e-34
Niben101Scf03930g00019	4.88537408701998	2.69293707551288e-34
Niben101Scf15156g01003	-7.74082431861224	5.8467887971291e-11
Niben101Scf09004g02026	2.56529666201665	3.23999827748758e-34
Niben101Scf09456g00019	-7.74075024992365	0.0236357436864087
Niben101Scf08039g00009	7.71744520445541	6.06721995741024e-08
Niben101Scf18639g00026	-4.73913800071835	3.78444693721119e-34
Niben101Scf00674g00009	-7.6897871933071	3.37993484030825e-06
Niben101Scf02573g02001	5.09704595043667	5.96305377938454e-34
Niben101Scf02562g02009	-7.68513003813071	5.36050832242923e-06
Niben101Scf10336g01001	5.06670333005954	7.20388041103777e-34
Niben101Scf03711g01001	-5.46784241819257	7.37060089882009e-34
Niben101Scf07253g02015	-7.68387575467472	3.14766538707561e-05
Niben101Scf03345g00011	7.68301520467269	2.13952767571857e-07
Niben101Scf17398g00012	5.16218570825973	7.38464930860854e-34
Niben101Scf01249g06013	7.67597070753174	1.80943374416283e-27
Niben101Scf11922g01018	6.60966990743843	8.0844849017282e-34
Niben101Scf05373g01004	7.6704811331612	1.5856169493019e-13
Niben101Scf07402g00014	2.2321004422099	8.17542482663355e-34
Niben101Scf03786g04014	3.74574883606165	1.08158527828808e-33
Niben101Scf06461g07003	7.66718319381612	2.54929949355044e-07
Niben101Scf02786g03004	4.13440751382188	1.1321914566193e-33
Niben101Scf21689g00005	-7.65669974749185	3.29833929668578e-05
Niben101Scf07203g02006	7.65235573985225	6.02597874600276e-07
Niben101Scf13141g02002	-5.11523369976195	1.23443762169972e-33
Niben101Scf03570g00005	7.64990810514396	8.12838952744196e-15
Niben101Scf15870g00001	5.62831303973366	2.07336414075863e-33
Niben101Scf02520g00006	2.88239630659887	2.71783263590206e-33
Niben101Scf04796g00025	2.53103578181686	3.90089752689585e-33
Niben101Scf02093g00004	5.19484501381888	4.46147107818488e-33
Niben101Scf04801g00001	-7.63361650095448	8.05794904495285e-06
Niben101Ctg14873g00001	-7.62244064672459	2.19071070761126e-23
Niben101Scf00857g01003	3.78219528424285	6.58592099796719e-33
Niben101Scf01237g05004	7.6157693647304	2.46670801672786e-15
Niben101Scf06009g00025	4.34024659780299	8.28261718066881e-33
Niben101Scf07586g00014	7.60989140014307	1.70411247027531e-07
Niben101Scf02132g02009	7.59926192518448	6.24255015086834e-08
Niben101Scf06295g04004	5.53198280579429	1.08780395340233e-32
Niben101Scf03345g00009	7.59344622457459	5.24489661200921e-06
Niben101Scf05601g00010	3.6006323835078	1.1676890552291e-32
Niben101Scf04011g04001	7.59085429411003	1.60332243086182e-07
Niben101Scf10015g09021	5.81405238512058	1.33561493465736e-32
Niben101Scf14410g00001	-3.28249721797307	1.4922775357197e-32
Niben101Scf39284g00001	-7.57337848528343	1.16570687039831e-06
Niben101Scf00414g07005	3.70417233920757	1.65756905601995e-32
Niben101Scf13141g00013	3.1441321883115	1.65756905601995e-32
Niben101Scf13856g00023	7.57020183408559	5.27388990842226e-08
Niben101Scf01100g01006	3.43954227410617	2.64890366837212e-32
Niben101Scf06286g01010	-7.56097341473622	1.82737178619458e-05
Niben101Scf03987g02003	3.9284678626786	2.88336179748317e-32
Niben101Scf07849g00012	-7.560284213357	1.62640780896352e-07
Niben101Scf00496g00002	7.55562344451229	1.79807453139372e-07
Niben101Scf05348g04001	4.28519908007306	5.79319974741852e-32
Niben101Scf03004g00008	6.72542804061607	6.85129747687233e-32
Niben101Scf07945g02004	7.54694120827825	1.65931569260926e-05
Niben101Scf09372g01018	7.54415555730535	1.08839722917932e-11
Niben101Scf14939g01022	-5.10749198376381	7.54359954521401e-32
Niben101Scf01432g06023	5.26063845927083	7.89523463585603e-32
Niben101Scf09044g01003	7.54122135400344	5.7235505153476e-08
Niben101Scf01094g03014	7.53996865778013	8.7659996670232e-08
Niben101Scf05152g01001	2.99337336468049	8.11034674327925e-32
Niben101Scf01328g01012	-4.43340408648579	8.21391424744498e-32
Niben101Scf09716g02012	7.53299660787581	1.37460811794488e-10
Niben101Scf04820g02010	-7.52889144794559	2.67648990250431e-05
Niben101Scf08767g00001	3.29225604166269	1.06756725263108e-31
Niben101Scf03908g01002	-7.52776076809806	3.00138330135293e-07
Niben101Scf01398g00003	5.16842914012291	1.25603360170915e-31
Niben101Scf09597g03004	3.98657997925127	1.25603360170915e-31
Niben101Scf05238g00006	7.52038584522707	1.86211026270976e-08
Niben101Scf00542g04001	7.51948895758058	3.05214231424239e-21
Niben101Scf03923g10005	2.86705857813833	1.4348130170071e-31
Niben101Scf05553g03005	-7.50500698333224	1.62977036644068e-07
Niben101Scf09225g04002	6.15948889705222	1.48547857462448e-31
Niben101Scf00837g05005	-7.50136530140658	0.0462122168464896
Niben101Scf03469g03002	3.36451757336894	1.63978871729767e-31
Niben101Scf03188g07004	7.49891545443934	2.18984013106121e-08
Niben101Scf04506g03011	5.7801538953268	1.73867307690413e-31
Niben101Scf00551g06025	3.89230787649924	1.87135179646575e-31
Niben101Scf02907g06028	-7.48095364072159	6.95607625737584e-06
Niben101Scf04861g01011	-6.1721689275126	2.05278127985305e-31
Niben101Scf07599g00019	7.48061501532673	1.82368394820061e-20
Niben101Scf00901g01003	3.75802374430971	2.15311368954416e-31
Niben101Scf09962g01012	-7.47465028362001	2.51040363911653e-06
Niben101Scf00199g01002	-7.4745408314067	1.29712584218448e-07
Niben101Scf05124g01018	6.23406001428806	2.76201092199139e-31
Niben101Scf00530g11017	7.46760293748973	2.10203444023103e-08
Niben101Scf01085g04007	3.92535737160418	3.19672365788457e-31
Niben101Scf00188g03002	7.46157948743781	3.01501685803081e-07
Niben101Scf02466g03003	3.96724954742276	3.58024860489862e-31
Niben101Scf03206g04001	-7.45249132514516	2.61965495425549e-05
Niben101Scf15467g02029	7.45109124203753	0.000133866613187335
Niben101Scf04362g07009	6.31263394459687	4.98177003947732e-31
Niben101Scf07382g01014	7.44887142744032	3.8430232604157e-07
Niben101Scf02315g01009	3.45174410352341	5.8559410342271e-31
